end of minor GC,614
end of minor GC,1361
end of minor GC,1597
end of major GC,2168
end of minor GC,1475
end of major GC,2817
end of major GC,3304
end of major GC,3968
end of major GC,4782
end of major GC,5039
end of major GC,5195
end of major GC,5277
end of major GC,5315
end of major GC,5406
end of major GC,5534
end of major GC,5803
end of major GC,6587
end of major GC,6455
end of major GC,6664
